OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue
500183,102886,2026-05-08,2016,1.0,5.0,Gateway,Completed,25.0,Mashhad,2023-09-05,Regular,Monitor,Electronics,21.0,20.0,20.0
500184,106987,2024-10-29,2017,3.0,5.0,Gateway,Completed,43.0,Tehran,2023-04-02,New,HDMI Cable,Accessories,11.0,31.0,31.0
500185,105068,2024-10-27,2013,1.0,0.0,Gateway,Completed,18.0,Kerman,2023-09-21,New,Notebook,Stationery,7.0,7.0,7.0
500186,107190,2024-03-20,2007,1.0,0.0,Gateway,Completed,20.0,Tehran,2023-03-10,Regular,Headphones,Electronics,75.0,75.0,75.0
500187,100617,2025-06-17,2003,3.0,20.0,Gateway,Completed,41.0,Isfahan,2024-12-23,Regular,USB-C Cable,Accessories,9.0,22.0,22.0
500188,108226,2024-01-24,2002,1.0,5.0,Cash,Completed,41.0,Mashhad,2024-11-28,Regular,Mechanical Keyboard,Electronics,62.0,59.0,59.0
500189,107802,2025-03-04,2014,2.0,15.0,Gateway,Completed,24.0,Tabriz,2025-02-10,Regular,Backpack,Accessories,42.0,71.0,71.0
500190,107506,2024-05-12,2004,1.0,10.0,Wallet,Completed,39.0,Tehran,2025-10-04,VIP,Power Bank,Electronics,35.0,32.0,32.0
500191,100026,2025-08-03,2012,2.0,0.0,Cash,Completed,48.0,Tabriz,2025-06-11,New,Office Chair,Home Office,180.0,360.0,360.0
500192,109461,2026-04-01,2015,1.0,10.0,Wallet,Completed,25.0,Tabriz,2024-08-20,Regular,Bluetooth Speaker,Electronics,58.0,52.0,52.0
500193,106441,2024-03-17,2008,1.0,5.0,Gateway,Completed,58.0,Mashhad,2025-12-07,New,Phone Case,Accessories,14.0,13.0,13.0
500194,105983,2025-11-02,2013,2.0,5.0,CardToCard,Completed,62.0,Tehran,2025-07-08,Regular,Notebook,Stationery,7.0,13.0,13.0
500195,100659,2025-12-18,2005,1.0,5.0,CardToCard,Completed,21.0,Tehran,2025-11-25,New,Laptop Stand,Accessories,28.0,27.0,27.0
500196,107716,2024-06-01,2008,1.0,5.0,Gateway,Completed,39.0,Tehran,2025-11-17,Regular,Phone Case,Accessories,14.0,13.0,13.0
500197,109561,2026-03-24,2008,2.0,10.0,CardToCard,Returned,44.0,Shiraz,2024-03-09,Regular,Phone Case,Accessories,14.0,25.0,25.0
500198,109142,2025-06-20,2011,1.0,5.0,Gateway,Completed,32.0,Tehran,2025-12-15,Regular,Desk Lamp,Home Office,32.0,30.0,30.0
500199,105852,2025-04-07,2011,2.0,0.0,Gateway,Completed,46.0,Isfahan,2024-03-31,New,Desk Lamp,Home Office,32.0,64.0,64.0
500200,104768,2025-08-03,2008,2.0,10.0,CardToCard,Completed,18.0,Tabriz,2025-05-29,VIP,Phone Case,Accessories,14.0,25.0,25.0
500201,104200,2024-09-06,2001,3.0,0.0,Gateway,Completed,29.0,Isfahan,2025-11-26,New,Wireless Mouse,Electronics,18.0,54.0,54.0
500202,101186,2024-01-23,2009,2.0,0.0,Gateway,Cancelled,32.0,Karaj,2024-08-17,New,Smart Watch,Wearables,120.0,240.0,240.0
500203,103758,2025-01-17,2008,1.0,0.0,Cash,Completed,44.0,Tehran,2023-12-03,New,Phone Case,Accessories,14.0,14.0,14.0
500204,108390,2025-10-04,2013,1.0,15.0,Gateway,Completed,31.0,Kerman,2025-10-26,New,Notebook,Stationery,7.0,6.0,6.0
500205,109364,2026-03-19,2003,1.0,0.0,CardToCard,Completed,20.0,Shiraz,2025-08-28,VIP,USB-C Cable,Accessories,9.0,9.0,9.0
500206,101183,2025-01-06,2020,2.0,0.0,CardToCard,Completed,51.0,Qom,2024-12-10,Regular,Gaming Controller,Gaming,68.0,136.0,136.0
500207,101856,2024-08-16,2018,1.0,5.0,Gateway,Completed,58.0,Mashhad,2025-01-20,Regular,Microphone,Electronics,85.0,81.0,81.0
500208,103338,2024-04-23,2014,3.0,5.0,Wallet,Completed,20.0,Tehran,2024-06-24,New,Backpack,Accessories,42.0,120.0,120.0
500209,104657,2026-04-10,2006,1.0,15.0,Cash,Completed,24.0,Isfahan,2025-06-08,Regular,Webcam,Electronics,48.0,41.0,41.0
500211,105761,2026-03-09,2009,1.0,0.0,Wallet,Completed,23.0,Tehran,2024-10-11,Regular,Smart Watch,Wearables,120.0,120.0,120.0
500212,102102,2024-06-07,2014,2.0,0.0,Gateway,Completed,50.0,Tehran,2025-02-25,New,Backpack,Accessories,42.0,84.0,84.0
500213,101342,2024-01-16,2008,1.0,10.0,Gateway,Completed,24.0,Tehran,2025-06-18,New,Phone Case,Accessories,14.0,13.0,13.0
500214,102133,2024-07-12,2008,1.0,10.0,Gateway,Completed,42.0,Tehran,2024-05-05,Regular,Phone Case,Accessories,14.0,13.0,13.0
500215,101884,2025-03-01,2014,1.0,10.0,Gateway,Completed,58.0,Qom,2024-12-07,Regular,Backpack,Accessories,42.0,38.0,38.0
500216,108279,2024-10-28,2008,1.0,10.0,Wallet,Completed,26.0,Mashhad,2025-06-20,VIP,Phone Case,Accessories,14.0,13.0,13.0
500217,101096,2026-03-05,2014,3.0,10.0,Gateway,Completed,21.0,Mashhad,2024-01-24,New,Backpack,Accessories,42.0,113.0,113.0
500218,103404,2025-04-16,2013,1.0,5.0,Gateway,Completed,65.0,Ahvaz,2023-03-28,VIP,Notebook,Stationery,7.0,7.0,7.0
500220,105098,2025-06-24,2007,1.0,15.0,Gateway,Completed,33.0,Tehran,2024-08-16,Regular,Headphones,Electronics,75.0,64.0,64.0
500221,100444,2024-12-02,2014,2.0,0.0,CardToCard,Completed,41.0,Karaj,2024-12-09,Regular,Backpack,Accessories,42.0,84.0,84.0
500222,102621,2025-08-09,2013,1.0,15.0,Wallet,Cancelled,58.0,Mashhad,2025-07-15,Regular,Notebook,Stationery,7.0,6.0,6.0
500223,101921,2025-11-10,2015,2.0,15.0,CardToCard,Completed,36.0,Karaj,2023-05-17,New,Bluetooth Speaker,Electronics,58.0,99.0,99.0
500224,103652,2026-06-12,2007,4.0,15.0,Gateway,Completed,21.0,Rasht,2024-08-27,Regular,Headphones,Electronics,75.0,255.0,255.0
500225,105062,2025-05-13,2005,3.0,15.0,Gateway,Completed,47.0,Isfahan,2025-01-10,VIP,Laptop Stand,Accessories,28.0,71.0,71.0
500226,107826,2024-11-12,2001,1.0,0.0,CardToCard,Completed,59.0,Ahvaz,2025-12-15,New,Wireless Mouse,Electronics,18.0,18.0,18.0
500227,109447,2025-01-09,2010,1.0,10.0,Gateway,Completed,64.0,Karaj,2024-06-22,Regular,Fitness Band,Wearables,55.0,50.0,50.0
500228,108616,2024-12-13,2014,2.0,10.0,Cash,Cancelled,34.0,Tehran,2023-06-30,Regular,Backpack,Accessories,42.0,76.0,76.0
500229,105005,2025-01-24,2013,1.0,15.0,Gateway,Completed,55.0,Mashhad,2023-02-22,Regular,Notebook,Stationery,7.0,6.0,6.0
500230,104694,2024-01-27,2013,1.0,0.0,Gateway,Completed,59.0,Tehran,2024-12-19,New,Notebook,Stationery,7.0,7.0,7.0
500231,103813,2024-08-01,2006,2.0,5.0,Wallet,Completed,50.0,Shiraz,2023-09-03,New,Webcam,Electronics,48.0,91.0,91.0
500232,105008,2026-06-15,2020,2.0,0.0,Gateway,Completed,57.0,Kerman,2024-09-13,Regular,Gaming Controller,Gaming,68.0,136.0,136.0
500233,101359,2026-03-31,2001,1.0,15.0,CardToCard,Completed,22.0,Isfahan,2025-07-03,New,Wireless Mouse,Electronics,18.0,15.0,15.0
500234,106814,2024-02-11,2002,1.0,5.0,Wallet,Completed,42.0,Kerman,2024-02-14,New,Mechanical Keyboard,Electronics,62.0,59.0,59.0
500235,101208,2026-06-05,2014,3.0,0.0,CardToCard,Completed,52.0,Mashhad,2023-01-30,Regular,Backpack,Accessories,42.0,126.0,126.0
500236,102833,2025-11-15,2005,2.0,10.0,CardToCard,Completed,32.0,Tehran,2024-06-22,New,Laptop Stand,Accessories,28.0,50.0,50.0
500237,108171,2024-01-03,2003,2.0,0.0,Cash,Completed,60.0,Kerman,2024-03-09,Regular,USB-C Cable,Accessories,9.0,18.0,18.0
500238,107568,2026-03-13,2007,1.0,10.0,Gateway,Completed,28.0,Mashhad,2023-03-02,New,Headphones,Electronics,75.0,68.0,68.0
500239,103653,2026-05-11,2001,2.0,20.0,Gateway,Cancelled,37.0,Kerman,2024-09-24,Regular,Wireless Mouse,Electronics,18.0,29.0,29.0
500240,109458,2025-06-27,2011,2.0,10.0,Cash,Completed,47.0,Tehran,2023-01-27,VIP,Desk Lamp,Home Office,32.0,58.0,58.0
500241,104794,2025-11-12,2008,1.0,0.0,Gateway,Completed,30.0,Tehran,2023-01-05,Regular,Phone Case,Accessories,14.0,14.0,14.0
500242,101714,2024-10-14,2004,2.0,0.0,Wallet,Returned,53.0,Tabriz,2025-04-11,Regular,Power Bank,Electronics,35.0,70.0,70.0
500243,109391,2025-05-09,2015,1.0,0.0,Gateway,Completed,36.0,Karaj,2024-03-12,Regular,Bluetooth Speaker,Electronics,58.0,58.0,58.0
500244,103669,2025-09-24,2013,1.0,0.0,Cash,Completed,38.0,Shiraz,2024-10-17,Regular,Notebook,Stationery,7.0,7.0,7.0
500245,103959,2025-04-29,2013,2.0,5.0,Cash,Completed,22.0,Tehran,2025-01-12,Regular,Notebook,Stationery,7.0,13.0,13.0
500246,101327,2024-09-20,2018,1.0,0.0,Gateway,Completed,50.0,Ahvaz,2023-09-26,Regular,Microphone,Electronics,85.0,85.0,85.0
500247,102218,2025-07-14,2005,3.0,0.0,Cash,Completed,65.0,Mashhad,2025-08-10,Regular,Laptop Stand,Accessories,28.0,84.0,84.0
500248,101098,2025-12-25,2005,1.0,15.0,CardToCard,Completed,41.0,Shiraz,2025-03-29,Regular,Laptop Stand,Accessories,28.0,24.0,24.0
500249,104925,2025-12-23,2014,2.0,0.0,Gateway,Completed,33.0,Tehran,2025-11-25,Regular,Backpack,Accessories,42.0,84.0,84.0
500250,105894,2024-04-24,2004,1.0,5.0,Gateway,Completed,33.0,Isfahan,2024-01-09,Regular,Power Bank,Electronics,35.0,33.0,33.0
500251,105319,2025-01-19,2019,1.0,0.0,CardToCard,Cancelled,54.0,Kerman,2023-08-24,VIP,Tablet,Electronics,260.0,260.0,260.0
500252,102797,2024-02-03,2004,2.0,5.0,CardToCard,Completed,59.0,Tehran,2025-07-24,VIP,Power Bank,Electronics,35.0,66.0,66.0
500253,100061,2025-06-30,2003,3.0,5.0,CardToCard,Completed,62.0,Tehran,2024-01-31,Regular,USB-C Cable,Accessories,9.0,26.0,26.0
500254,102612,2024-07-28,2008,1.0,5.0,Cash,Completed,62.0,Karaj,2025-04-11,New,Phone Case,Accessories,14.0,13.0,13.0
500255,109592,2026-04-03,2001,3.0,10.0,Gateway,Completed,26.0,Kerman,2023-07-17,Regular,Wireless Mouse,Electronics,18.0,49.0,49.0
500256,103944,2025-06-18,2013,4.0,0.0,Cash,Completed,64.0,Karaj,2025-11-26,New,Notebook,Stationery,7.0,28.0,28.0
500257,102347,2024-12-12,2014,1.0,0.0,Wallet,Completed,41.0,Mashhad,2023-10-11,Regular,Backpack,Accessories,42.0,42.0,42.0
500258,106912,2025-09-24,2007,1.0,0.0,Gateway,Completed,55.0,Ahvaz,2025-10-15,VIP,Headphones,Electronics,75.0,75.0,75.0
500259,104801,2024-06-28,2006,2.0,10.0,Gateway,Cancelled,47.0,Tehran,2023-08-22,New,Webcam,Electronics,48.0,86.0,86.0
500260,102947,2024-03-20,2013,1.0,0.0,Gateway,Completed,46.0,Rasht,2023-07-26,Regular,Notebook,Stationery,7.0,7.0,7.0
500261,102880,2024-03-16,2009,3.0,0.0,CardToCard,Completed,64.0,Rasht,2024-02-19,Regular,Smart Watch,Wearables,120.0,360.0,360.0
500262,105309,2025-05-18,2008,1.0,10.0,CardToCard,Completed,21.0,Karaj,2023-06-02,Regular,Phone Case,Accessories,14.0,13.0,13.0
500263,109946,2026-02-09,2008,3.0,0.0,Gateway,Completed,33.0,Isfahan,2025-09-18,Regular,Phone Case,Accessories,14.0,42.0,42.0
500264,108067,2024-07-11,2017,5.0,10.0,CardToCard,Completed,28.0,Qom,2024-01-08,New,HDMI Cable,Accessories,11.0,50.0,50.0
500265,105435,2025-10-18,2001,2.0,0.0,Gateway,Completed,43.0,Mashhad,2023-02-22,Regular,Wireless Mouse,Electronics,18.0,36.0,36.0
500266,100715,2024-02-02,2010,1.0,30.0,Gateway,Completed,62.0,Tehran,2024-07-04,Regular,Fitness Band,Wearables,55.0,38.0,38.0
500267,106864,2024-11-01,2008,1.0,5.0,Gateway,Completed,44.0,Qom,2024-09-27,Regular,Phone Case,Accessories,14.0,13.0,13.0
500268,101823,2025-07-18,2005,1.0,10.0,Gateway,Completed,32.0,Isfahan,2025-01-13,New,Laptop Stand,Accessories,28.0,25.0,25.0
500269,108672,2025-12-14,2005,4.0,5.0,Gateway,Completed,21.0,Rasht,2023-06-19,Regular,Laptop Stand,Accessories,28.0,106.0,106.0
500270,105282,2026-04-19,2008,2.0,5.0,Gateway,Returned,52.0,Ahvaz,2025-03-30,VIP,Phone Case,Accessories,14.0,27.0,27.0
500271,101406,2025-06-30,2001,1.0,0.0,Gateway,Completed,25.0,Karaj,2023-11-28,New,Wireless Mouse,Electronics,18.0,18.0,18.0
500272,102743,2025-02-03,2008,1.0,5.0,Wallet,Completed,42.0,Qom,2023-10-27,VIP,Phone Case,Accessories,14.0,13.0,13.0
500273,104179,2024-02-22,2017,1.0,5.0,Gateway,Completed,40.0,Karaj,2024-09-05,VIP,HDMI Cable,Accessories,11.0,10.0,10.0
500274,109408,2024-08-26,2014,1.0,5.0,CardToCard,Returned,35.0,Tabriz,2023-03-11,Regular,Backpack,Accessories,42.0,40.0,40.0
500275,106341,2026-03-25,2005,1.0,10.0,Cash,Completed,32.0,Tabriz,2023-07-28,Regular,Laptop Stand,Accessories,28.0,25.0,25.0
500276,100708,2025-05-18,2001,1.0,0.0,Gateway,Completed,45.0,Ahvaz,2025-03-16,New,Wireless Mouse,Electronics,18.0,18.0,18.0
500277,105080,2024-10-23,2007,1.0,5.0,Cash,Completed,42.0,Karaj,2025-04-16,Regular,Headphones,Electronics,75.0,71.0,71.0
500278,103290,2024-08-03,2006,1.0,0.0,Cash,Completed,26.0,Tehran,2024-12-02,New,Webcam,Electronics,48.0,48.0,48.0
500279,107941,2024-04-08,2002,1.0,0.0,Cash,Completed,48.0,Tabriz,2025-07-24,Regular,Mechanical Keyboard,Electronics,62.0,62.0,62.0
500280,100054,2025-10-11,2005,2.0,0.0,CardToCard,Completed,40.0,Tehran,2023-10-06,New,Laptop Stand,Accessories,28.0,56.0,56.0
500281,108968,2024-12-22,2020,1.0,0.0,Gateway,Completed,29.0,Karaj,2025-07-30,Regular,Gaming Controller,Gaming,68.0,68.0,68.0
500282,100055,2026-04-11,2020,1.0,10.0,Cash,Returned,41.0,Qom,2025-01-06,Regular,Gaming Controller,Gaming,68.0,61.0,61.0
500283,105484,2025-01-27,2004,2.0,10.0,Gateway,Completed,58.0,Tabriz,2025-03-03,New,Power Bank,Electronics,35.0,63.0,63.0
500284,100679,2025-12-07,2004,4.0,0.0,Gateway,Returned,43.0,Karaj,2024-08-26,Regular,Power Bank,Electronics,35.0,140.0,140.0
500285,103840,2024-04-22,2017,2.0,15.0,Wallet,Completed,63.0,Karaj,2023-05-05,New,HDMI Cable,Accessories,11.0,19.0,19.0
500286,104093,2024-05-10,2014,3.0,0.0,Gateway,Completed,35.0,Tehran,2025-10-25,Regular,Backpack,Accessories,42.0,126.0,126.0
500287,106045,2024-08-24,2014,2.0,0.0,Gateway,Completed,46.0,Tabriz,2024-04-18,Regular,Backpack,Accessories,42.0,84.0,84.0
500288,103336,2024-06-14,2010,1.0,0.0,Gateway,Completed,28.0,Karaj,2024-12-10,Regular,Fitness Band,Wearables,55.0,55.0,55.0
500289,109103,2026-06-01,2008,2.0,10.0,Gateway,Completed,40.0,Rasht,2023-08-06,Regular,Phone Case,Accessories,14.0,25.0,25.0
500290,104232,2025-11-29,2002,1.0,5.0,Gateway,Completed,62.0,Qom,2025-06-21,Regular,Mechanical Keyboard,Electronics,62.0,59.0,59.0
500291,108916,2024-10-27,2017,2.0,0.0,CardToCard,Completed,46.0,Tabriz,2025-10-14,New,HDMI Cable,Accessories,11.0,22.0,22.0
500292,103658,2025-03-25,2017,1.0,10.0,CardToCard,Completed,62.0,Isfahan,2025-04-15,Regular,HDMI Cable,Accessories,11.0,10.0,10.0
500293,106736,2025-04-05,2007,1.0,5.0,Wallet,Completed,41.0,Rasht,2024-07-25,Regular,Headphones,Electronics,75.0,71.0,71.0
500294,100751,2025-06-08,2003,4.0,0.0,Wallet,Completed,64.0,Tehran,2023-11-08,Regular,USB-C Cable,Accessories,9.0,36.0,36.0
500295,103423,2024-03-30,2008,2.0,0.0,Gateway,Completed,46.0,Tabriz,2025-12-25,Regular,Phone Case,Accessories,14.0,28.0,28.0
500296,106060,2024-10-28,2020,1.0,0.0,Wallet,Completed,36.0,Tehran,2024-12-30,Regular,Gaming Controller,Gaming,68.0,68.0,68.0
500297,103443,2024-03-15,2008,3.0,0.0,CardToCard,Completed,39.0,Mashhad,2023-05-24,VIP,Phone Case,Accessories,14.0,42.0,42.0
500298,103283,2026-03-20,2017,4.0,20.0,Gateway,Cancelled,64.0,Mashhad,2025-10-13,Regular,HDMI Cable,Accessories,11.0,35.0,35.0
500299,104666,2024-12-14,2011,1.0,10.0,Gateway,Returned,57.0,Karaj,2023-08-29,New,Desk Lamp,Home Office,32.0,29.0,29.0
500300,105361,2025-09-20,2009,1.0,0.0,Cash,Completed,49.0,Qom,2023-07-20,Regular,Smart Watch,Wearables,120.0,120.0,120.0
500301,104588,2026-03-22,2013,1.0,20.0,Gateway,Completed,32.0,Shiraz,2023-08-12,New,Notebook,Stationery,7.0,6.0,6.0
500302,108012,2024-09-24,2019,1.0,0.0,Gateway,Completed,26.0,Tabriz,2025-04-23,Regular,Tablet,Electronics,260.0,260.0,260.0
500303,105715,2024-03-16,2014,1.0,0.0,Gateway,Completed,63.0,Tabriz,2023-09-15,Regular,Backpack,Accessories,42.0,42.0,42.0
500304,109107,2024-10-17,2018,2.0,10.0,CardToCard,Completed,40.0,Karaj,2024-10-01,New,Microphone,Electronics,85.0,153.0,153.0
500305,102046,2025-08-02,2007,2.0,20.0,Gateway,Completed,65.0,Kerman,2025-11-04,New,Headphones,Electronics,75.0,120.0,120.0
500306,108731,2025-03-07,2002,1.0,5.0,CardToCard,Completed,46.0,Tabriz,2025-12-15,New,Mechanical Keyboard,Electronics,62.0,59.0,59.0
500307,103309,2024-03-05,2003,1.0,30.0,Gateway,Completed,19.0,Mashhad,2025-08-01,VIP,USB-C Cable,Accessories,9.0,6.0,6.0
500308,103662,2024-03-01,2003,2.0,10.0,CardToCard,Completed,40.0,Tehran,2023-10-28,Regular,USB-C Cable,Accessories,9.0,16.0,16.0
500309,108051,2025-08-27,2014,1.0,30.0,Cash,Returned,30.0,Tehran,2024-09-28,Regular,Backpack,Accessories,42.0,29.0,29.0
500310,101765,2025-09-28,2005,4.0,0.0,Wallet,Completed,45.0,Mashhad,2025-08-14,Regular,Laptop Stand,Accessories,28.0,112.0,112.0
500311,108993,2024-04-04,2004,2.0,15.0,Cash,Completed,65.0,Shiraz,2023-12-10,Regular,Power Bank,Electronics,35.0,60.0,60.0
500312,105595,2025-11-17,2017,1.0,0.0,Gateway,Completed,58.0,Qom,2023-10-19,New,HDMI Cable,Accessories,11.0,11.0,11.0
500313,105876,2024-10-25,2017,1.0,15.0,Cash,Completed,22.0,Shiraz,2024-12-09,New,HDMI Cable,Accessories,11.0,9.0,9.0
500314,108721,2024-02-29,2001,1.0,10.0,Wallet,Completed,52.0,Shiraz,2025-01-05,Regular,Wireless Mouse,Electronics,18.0,16.0,16.0
500315,105592,2024-10-15,2013,1.0,0.0,Gateway,Completed,45.0,Qom,2024-07-14,Regular,Notebook,Stationery,7.0,7.0,7.0
500316,108058,2025-09-23,2007,1.0,10.0,Gateway,Completed,41.0,Shiraz,2023-01-15,Regular,Headphones,Electronics,75.0,68.0,68.0
500317,102656,2025-07-20,2005,2.0,30.0,Gateway,Completed,45.0,Karaj,2024-11-27,Regular,Laptop Stand,Accessories,28.0,39.0,39.0
500318,104566,2025-02-20,2008,3.0,0.0,Wallet,Completed,34.0,Shiraz,2025-12-04,New,Phone Case,Accessories,14.0,42.0,42.0
500319,102235,2024-08-29,2011,3.0,0.0,CardToCard,Completed,46.0,Tabriz,2023-03-20,Regular,Desk Lamp,Home Office,32.0,96.0,96.0
500320,107750,2024-12-27,2017,1.0,5.0,Gateway,Cancelled,65.0,Mashhad,2023-03-27,VIP,HDMI Cable,Accessories,11.0,10.0,10.0
500321,109037,2024-11-25,2010,1.0,5.0,Gateway,Completed,47.0,Rasht,2025-01-11,Regular,Fitness Band,Wearables,55.0,52.0,52.0
500322,101855,2024-12-02,2016,2.0,10.0,Wallet,Completed,23.0,Tehran,2025-10-26,New,Monitor,Electronics,21.0,38.0,38.0
500323,109297,2025-02-27,2003,2.0,10.0,Gateway,Completed,54.0,Tehran,2023-08-01,Regular,USB-C Cable,Accessories,9.0,16.0,16.0
500324,100255,2025-01-28,2005,5.0,0.0,CardToCard,Completed,49.0,Karaj,2025-03-10,New,Laptop Stand,Accessories,28.0,140.0,140.0
500325,107926,2024-03-29,2016,2.0,0.0,Cash,Completed,51.0,Tehran,2025-04-22,New,Monitor,Electronics,21.0,42.0,42.0
500326,109135,2024-09-07,2007,4.0,20.0,Cash,Completed,28.0,Karaj,2024-05-17,Regular,Headphones,Electronics,75.0,240.0,240.0
500327,107966,2024-04-21,2003,3.0,0.0,Gateway,Completed,45.0,Karaj,2023-01-26,New,USB-C Cable,Accessories,9.0,27.0,27.0
500328,109495,2025-06-04,2017,1.0,10.0,Wallet,Cancelled,45.0,Tehran,2024-06-21,Regular,HDMI Cable,Accessories,11.0,10.0,10.0
500329,108817,2024-12-31,2001,2.0,0.0,Cash,Completed,35.0,Isfahan,2023-02-03,New,Wireless Mouse,Electronics,18.0,36.0,36.0
500330,107264,2025-08-03,2013,2.0,0.0,CardToCard,Cancelled,64.0,Tehran,2025-03-17,New,Notebook,Stationery,7.0,14.0,14.0
500331,101849,2024-03-16,2007,5.0,5.0,Gateway,Completed,43.0,Tehran,2024-12-23,New,Headphones,Electronics,75.0,356.0,356.0
500332,103374,2024-10-25,2005,2.0,0.0,CardToCard,Completed,42.0,Mashhad,2025-11-10,Regular,Laptop Stand,Accessories,28.0,56.0,56.0
500333,101940,2024-06-04,2020,2.0,15.0,Gateway,Completed,27.0,Tehran,2024-11-05,Regular,Gaming Controller,Gaming,68.0,116.0,116.0
500334,100839,2024-03-20,2011,3.0,0.0,Gateway,Completed,18.0,Isfahan,2023-05-16,Regular,Desk Lamp,Home Office,32.0,96.0,96.0
500335,104740,2025-10-30,2017,3.0,10.0,Wallet,Returned,43.0,Tabriz,2023-10-29,New,HDMI Cable,Accessories,11.0,30.0,30.0
500336,100349,2024-04-23,2008,4.0,0.0,CardToCard,Completed,26.0,Tabriz,2025-08-13,New,Phone Case,Accessories,14.0,56.0,56.0
500337,101761,2024-05-31,2015,1.0,0.0,Wallet,Completed,36.0,Tehran,2023-09-21,New,Bluetooth Speaker,Electronics,58.0,58.0,58.0
500338,100244,2024-11-12,2004,3.0,10.0,Wallet,Completed,49.0,Tehran,2024-09-14,Regular,Power Bank,Electronics,35.0,94.0,94.0
500339,107739,2024-09-09,2007,5.0,5.0,Gateway,Completed,50.0,Mashhad,2024-06-08,VIP,Headphones,Electronics,75.0,356.0,356.0
500340,102935,2026-03-21,2007,1.0,0.0,Gateway,Completed,56.0,Tabriz,2025-04-17,Regular,Headphones,Electronics,75.0,75.0,75.0
500341,108337,2026-06-16,2007,1.0,0.0,Gateway,Completed,37.0,Tehran,2023-07-10,Regular,Headphones,Electronics,75.0,75.0,75.0
500342,102696,2024-12-30,2009,5.0,0.0,CardToCard,Completed,35.0,Shiraz,2025-06-22,Regular,Smart Watch,Wearables,120.0,600.0,600.0
500343,105902,2024-06-22,2001,2.0,20.0,Gateway,Completed,25.0,Mashhad,2025-11-22,New,Wireless Mouse,Electronics,18.0,29.0,29.0
500344,102582,2025-03-06,2012,1.0,0.0,Gateway,Completed,40.0,Ahvaz,2024-01-08,Regular,Office Chair,Home Office,180.0,180.0,180.0
500345,105800,2025-03-04,2003,1.0,10.0,Wallet,Cancelled,38.0,Ahvaz,2024-04-15,Regular,USB-C Cable,Accessories,9.0,8.0,8.0
500346,108857,2025-02-06,2004,1.0,20.0,Gateway,Completed,24.0,Rasht,2024-10-21,Regular,Power Bank,Electronics,35.0,28.0,28.0
500347,103814,2024-01-18,2011,3.0,0.0,CardToCard,Completed,39.0,Kerman,2024-04-25,Regular,Desk Lamp,Home Office,32.0,96.0,96.0
500348,101735,2024-04-20,2018,1.0,15.0,Gateway,Completed,59.0,Tehran,2024-07-16,Regular,Microphone,Electronics,85.0,72.0,72.0
500349,102611,2024-05-01,2015,2.0,0.0,Gateway,Completed,64.0,Karaj,2025-07-02,Regular,Bluetooth Speaker,Electronics,58.0,116.0,116.0
500350,101181,2024-10-31,2005,1.0,0.0,Wallet,Completed,47.0,Tehran,2023-01-04,Regular,Laptop Stand,Accessories,28.0,28.0,28.0
500351,107258,2025-05-16,2020,3.0,10.0,Gateway,Completed,48.0,Tehran,2023-07-20,Regular,Gaming Controller,Gaming,68.0,184.0,184.0
500352,104047,2026-01-28,2001,1.0,5.0,CardToCard,Completed,39.0,Tehran,2024-03-10,VIP,Wireless Mouse,Electronics,18.0,17.0,17.0
500353,104799,2024-07-12,2001,1.0,20.0,Gateway,Completed,36.0,Tehran,2024-06-06,New,Wireless Mouse,Electronics,18.0,14.0,14.0
500354,107797,2025-10-28,2003,2.0,15.0,Gateway,Completed,59.0,Ahvaz,2025-09-06,Regular,USB-C Cable,Accessories,9.0,15.0,15.0
500355,105650,2024-07-14,2007,1.0,0.0,Gateway,Completed,65.0,Tehran,2024-08-21,Regular,Headphones,Electronics,75.0,75.0,75.0
500356,104724,2024-01-29,2017,1.0,0.0,Gateway,Completed,20.0,Mashhad,2023-02-14,Regular,HDMI Cable,Accessories,11.0,11.0,11.0
500357,101331,2025-07-15,2017,3.0,20.0,Gateway,Completed,39.0,Isfahan,2024-03-31,Regular,HDMI Cable,Accessories,11.0,26.0,26.0
500358,106659,2024-07-04,2010,1.0,5.0,Gateway,Completed,45.0,Tehran,2023-03-22,VIP,Fitness Band,Wearables,55.0,52.0,52.0
500359,103902,2026-03-20,2008,1.0,0.0,Gateway,Completed,63.0,Rasht,2025-08-14,New,Phone Case,Accessories,14.0,14.0,14.0
500360,106525,2026-04-07,2002,4.0,30.0,Gateway,Completed,32.0,Rasht,2025-03-09,New,Mechanical Keyboard,Electronics,62.0,174.0,174.0
500361,100344,2024-03-31,2004,1.0,10.0,CardToCard,Cancelled,42.0,Shiraz,2025-01-05,New,Power Bank,Electronics,35.0,32.0,32.0
500362,101528,2024-06-17,2009,1.0,15.0,Gateway,Completed,24.0,Tehran,2024-07-13,Regular,Smart Watch,Wearables,120.0,102.0,102.0
500363,109099,2024-06-30,2003,1.0,0.0,Cash,Completed,40.0,Rasht,2023-05-18,VIP,USB-C Cable,Accessories,9.0,9.0,9.0
500364,107411,2026-03-10,2013,3.0,5.0,Gateway,Completed,21.0,Karaj,2025-01-01,New,Notebook,Stationery,7.0,20.0,20.0
